sheet_index,prefecture_code,prefecture_name_jp,prefecture_name_en,year,variable,value
52,NA,平 均 値,Mean,2009,7.1.1 ES ed exp,NA
52,NA,標準偏差,Standard deviation,2009,7.1.1 ES ed exp,NA
53,NA,平 均 値,Mean,2009,7.1.2 Junior HS ed exp,NA
53,NA,標準偏差,Standard deviation,2009,7.1.2 Junior HS ed exp,NA
54,NA,平 均 値,Mean,2009,7.1.3 HS educ exp,NA
54,NA,標準偏差,Standard deviation,2009,7.1.3 HS educ exp,NA
55,NA,平 均 値,Mean,2009,7.1.4 Kindergarten ed exp,NA
55,NA,標準偏差,Standard deviation,2009,7.1.4 Kindergarten ed exp,NA
1,NA,平 均 値,Mean,2010,1.1.1 Elementary schools ,394.9
1,NA,標準偏差,Standard deviation,2010,1.1.1 Elementary schools ,125.5
2,NA,平 均 値,Mean,2010,1.1.2 Junior high schools ,353.5
2,NA,標準偏差,Standard deviation,2010,1.1.2 Junior high schools ,97.9
3,NA,平 均 値,Mean,2010,1.1.3 Senior high schools,156.7
3,NA,標準偏差,Standard deviation,2010,1.1.3 Senior high schools,31.2
4,NA,平 均 値,Mean,2010,1.1.4 Kindergartens ,472.2
4,NA,標準偏差,Standard deviation,2010,1.1.4 Kindergartens ,172.2
5,NA,平 均 値,Mean,2010,1.1.5 Day nurseries ,433.1
5,NA,標準偏差,Standard deviation,2010,1.1.5 Day nurseries ,149.6
7,NA,平 均 値,Mean,2010,1.2.1 Elementary schools area,22.91
7,NA,標準偏差,Standard deviation,2010,1.2.1 Elementary schools area,16.66
8,NA,平 均 値,Mean,2010,1.2.2 Junior HS area,11.31
8,NA,標準偏差,Standard deviation,2010,1.2.2 Junior HS area,9.62
9,NA,平 均 値,Mean,2010,1.2.3 Senior HS area,5.36
9,NA,標準偏差,Standard deviation,2010,1.2.3 Senior HS area,5.01
10,NA,平 均 値,Mean,2010,1.3.1 Ratio public senior HS,77.7
10,NA,標準偏差,Standard deviation,2010,1.3.1 Ratio public senior HS,8.5
11,NA,平 均 値,Mean,2010,1.3.2 Ratio public kindergarten,40.1
11,NA,標準偏差,Standard deviation,2010,1.3.2 Ratio public kindergarten,26.2
12,NA,平 均 値,Mean,2010,1.3.3 Ratio public day nurse.,46.2
12,NA,標準偏差,Standard deviation,2010,1.3.3 Ratio public day nurse.,16.7
13,NA,平 均 値,Mean,2010,2.1.1 ES female teachers ratio,62.8
13,NA,標準偏差,Standard deviation,2010,2.1.1 ES female teachers ratio,3.9
14,NA,平 均 値,Mean,2010,2.1.2 JHS female teachers ratio,42.6
14,NA,標準偏差,Standard deviation,2010,2.1.2 JHS female teachers ratio,3.2
15,NA,平 均 値,Mean,2010,3.1.1 ES pupils per teacher,15.53
15,NA,標準偏差,Standard deviation,2010,3.1.1 ES pupils per teacher,2.04
16,NA,平 均 値,Mean,2010,3.1.2 JHS students per teacher,13.33
16,NA,標準偏差,Standard deviation,2010,3.1.2 JHS students per teacher,1.61
17,NA,平 均 値,Mean,2010,3.1.3 SHS students per teacher,13.31
17,NA,標準偏差,Standard deviation,2010,3.1.3 SHS students per teacher,1.36
18,NA,平 均 値,Mean,2010,3.1.4 Kindergarten pupils p.t.,12.67
18,NA,標準偏差,Standard deviation,2010,3.1.4 Kindergarten pupils p.t.,1.99
19,NA,平 均 値,Mean,2010,3.1.5 Day nursery pupils (p.n.),6.96
19,NA,標準偏差,Standard deviation,2010,3.1.5 Day nursery pupils (p.n.),0.74
20,NA,平 均 値,Mean,2010,3.2.1 Ratio of public SHS  ,75.1
20,NA,標準偏差,Standard deviation,2010,3.2.1 Ratio of public SHS  ,8.8
21,NA,平 均 値,Mean,2010,3.2.2 Public kinderga. ratio,25.4
21,NA,標準偏差,Standard deviation,2010,3.2.2 Public kinderga. ratio,23.4
22,NA,平 均 値,Mean,2010,3.2.3 Public day nurse. ratio,40.5
22,NA,標準偏差,Standard deviation,2010,3.2.3 Public day nurse. ratio,15.6
23,NA,平 均 値,Mean,2010,3.3.1 ES pupils ,23.7
23,NA,標準偏差,Standard deviation,2010,3.3.1 ES pupils ,2.7
24,NA,平 均 値,Mean,2010,3.3.2 JHS students,28.2
24,NA,標準偏差,Standard deviation,2010,3.3.2 JHS students,2.3
25,NA,平 均 値,Mean,2010,4.1.1 Junior colleges ,0.32
25,NA,標準偏差,Standard deviation,2010,4.1.1 Junior colleges ,0.11
26,NA,平 均 値,Mean,2010,4.1.2 Colleges and universities,0.56
26,NA,標準偏差,Standard deviation,2010,4.1.2 Colleges and universities,0.21
27,NA,平 均 値,Mean,2010,4.2.1 Junior entrance cap. ind.,96.5
27,NA,標準偏差,Standard deviation,2010,4.2.1 Junior entrance cap. ind.,39
28,NA,平 均 値,Mean,2010,4.2.2 Uni. entrance cap. ind.,89.6
28,NA,標準偏差,Standard deviation,2010,4.2.2 Uni. entrance cap. ind.,44.4
29,NA,平 均 値,Mean,2010,4.3.1 Nat. colle. stud. ratio,38.9
29,NA,標準偏差,Standard deviation,2010,4.3.1 Nat. colle. stud. ratio,22.7
30,NA,平 均 値,Mean,2010,4.3.2 Pub. colle. stud. ratio,8.8
30,NA,標準偏差,Standard deviation,2010,4.3.2 Pub. colle. stud. ratio,8.6
31,NA,平 均 値,Mean,2010,4.3.3 Priv. colle. stud. ratio,52.3
31,NA,標準偏差,Standard deviation,2010,4.3.3 Priv. colle. stud. ratio,25.1
32,NA,平 均 値,Mean,2010,5.1.1 Speciality schools ,2.74
32,NA,標準偏差,Standard deviation,2010,5.1.1 Speciality schools ,0.58
33,NA,平 均 値,Mean,2010,5.1.2 Miscellaneous schools,1.48
33,NA,標準偏差,Standard deviation,2010,5.1.2 Miscellaneous schools,1.11
34,NA,平 均 値,Mean,2010,5.2.1 Students Specia. Schools,4.06
34,NA,標準偏差,Standard deviation,2010,5.2.1 Students Specia. Schools,1.94
35,NA,平 均 値,Mean,2010,5.2.2 Students Misc. Schools,0.98
35,NA,標準偏差,Standard deviation,2010,5.2.2 Students Misc. Schools,0.85
36,NA,平 均 値,Mean,2010,6.1.1 Ed. Diff. Rate Kind.,49.6
36,NA,標準偏差,Standard deviation,2010,6.1.1 Ed. Diff. Rate Kind.,14.2
37,NA,平 均 値,Mean,2010,6.1.2 Ed. Diff. Rate Nurs.,44.1
37,NA,標準偏差,Standard deviation,2010,6.1.2 Ed. Diff. Rate Nurs.,13.3
38,NA,平 均 値,Mean,2010,6.2.1 Nurse. working rate ,101.2
38,NA,標準偏差,Standard deviation,2010,6.2.1 Nurse. working rate ,6.5
39,NA,平 均 値,Mean,2010,6.3.1 ES absentees ratio,7.08
39,NA,標準偏差,Standard deviation,2010,6.3.1 ES absentees ratio,1.93
40,NA,平 均 値,Mean,2010,6.3.2 JHS absentees ratio,34.04
40,NA,標準偏差,Standard deviation,2010,6.3.2 JHS absentees ratio,5.36
41,NA,平 均 値,Mean,2010,6.3.3 ES absentees ratio dis.,2.6
41,NA,標準偏差,Standard deviation,2010,6.3.3 ES absentees ratio dis.,1.1
42,NA,平 均 値,Mean,2010,6.3.4 JHS absentees ratio dis.,4.3
42,NA,標準偏差,Standard deviation,2010,6.3.4 JHS absentees ratio dis.,2
43,NA,平 均 値,Mean,2010,6.3.5 ES absentees ratio ref.,3.14
43,NA,標準偏差,Standard deviation,2010,6.3.5 ES absentees ratio ref.,0.8
44,NA,平 均 値,Mean,2010,6.3.6 JSH absentees ratio ref.,27.09
44,NA,標準偏差,Standard deviation,2010,6.3.6 JSH absentees ratio ref.,3.05
45,NA,平 均 値,Mean,2010,6.4.1 JHS Grads to Further Ed.,97
45,NA,標準偏差,Standard deviation,2010,6.4.1 JHS Grads to Further Ed.,1.2
46,NA,平 均 値,Mean,2010,6.4.2 SHS Grads to Further Ed.,50.8
46,NA,標準偏差,Standard deviation,2010,6.4.2 SHS Grads to Further Ed.,7.1
46,NA,NA,NA,2010,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2010,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2010,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2010,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2010,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2010,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2010,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2010,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2010,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2010,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2010,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2010,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2010,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2010,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2010,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2010,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2010,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2010,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2010,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2010,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2010,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2010,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2010,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2010,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2010,6.4.2 SHS Grads to Further Ed.,NA
47,NA,平 均 値,Mean,2010,6.5.1 HS Grads to Uni same pref,33.1
47,NA,標準偏差,Standard deviation,2010,6.5.1 HS Grads to Uni same pref,16.6
48,NA,平 均 値,Mean,2010,6.6.1 Ratio Elem-Jr High Grads,19.4
48,NA,標準偏差,Standard deviation,2010,6.6.1 Ratio Elem-Jr High Grads,4.7
49,NA,平 均 値,Mean,2010,6.6.2 Ratio SHS Completers,44.1
49,NA,標準偏差,Standard deviation,2010,6.6.2 Ratio SHS Completers,5.1
50,NA,平 均 値,Mean,2010,6.6.3 Ratio JC Completers,12.3
50,NA,標準偏差,Standard deviation,2010,6.6.3 Ratio JC Completers,1.4
51,NA,平 均 値,Mean,2010,6.6.4 College-Uni comple. ratio,14.8
51,NA,標準偏差,Standard deviation,2010,6.6.4 College-Uni comple. ratio,3.9
52,NA,平 均 値,Mean,2010,7.1.1 ES ed exp,980890
52,NA,標準偏差,Standard deviation,2010,7.1.1 ES ed exp,142756
53,NA,平 均 値,Mean,2010,7.1.2 Junior HS ed exp,1136238
53,NA,標準偏差,Standard deviation,2010,7.1.2 Junior HS ed exp,172053
54,NA,平 均 値,Mean,2010,7.1.3 HS educ exp,1155799
54,NA,標準偏差,Standard deviation,2010,7.1.3 HS educ exp,146827
55,NA,平 均 値,Mean,2010,7.1.4 Kindergarten ed exp,876339
55,NA,標準偏差,Standard deviation,2010,7.1.4 Kindergarten ed exp,217423
1,NA,平 均 値,Mean,2011,1.1.1 Elementary schools ,NA
1,NA,標準偏差,Standard deviation,2011,1.1.1 Elementary schools ,NA
2,NA,平 均 値,Mean,2011,1.1.2 Junior high schools ,NA
2,NA,標準偏差,Standard deviation,2011,1.1.2 Junior high schools ,NA
3,NA,平 均 値,Mean,2011,1.1.3 Senior high schools,NA
3,NA,標準偏差,Standard deviation,2011,1.1.3 Senior high schools,NA
4,NA,平 均 値,Mean,2011,1.1.4 Kindergartens ,NA
4,NA,標準偏差,Standard deviation,2011,1.1.4 Kindergartens ,NA
5,NA,平 均 値,Mean,2011,1.1.5 Day nurseries ,431.3
5,NA,標準偏差,Standard deviation,2011,1.1.5 Day nurseries ,148.6
7,NA,平 均 値,Mean,2011,1.2.1 Elementary schools area,NA
7,NA,標準偏差,Standard deviation,2011,1.2.1 Elementary schools area,NA
8,NA,平 均 値,Mean,2011,1.2.2 Junior HS area,NA
8,NA,標準偏差,Standard deviation,2011,1.2.2 Junior HS area,NA
9,NA,平 均 値,Mean,2011,1.2.3 Senior HS area,NA
9,NA,標準偏差,Standard deviation,2011,1.2.3 Senior HS area,NA
10,NA,平 均 値,Mean,2011,1.3.1 Ratio public senior HS,NA
10,NA,標準偏差,Standard deviation,2011,1.3.1 Ratio public senior HS,NA
11,NA,平 均 値,Mean,2011,1.3.2 Ratio public kindergarten,NA
11,NA,標準偏差,Standard deviation,2011,1.3.2 Ratio public kindergarten,NA
12,NA,平 均 値,Mean,2011,1.3.3 Ratio public day nurse.,44.5
12,NA,標準偏差,Standard deviation,2011,1.3.3 Ratio public day nurse.,16.6
13,NA,平 均 値,Mean,2011,2.1.1 ES female teachers ratio,NA
13,NA,標準偏差,Standard deviation,2011,2.1.1 ES female teachers ratio,NA
14,NA,平 均 値,Mean,2011,2.1.2 JHS female teachers ratio,NA
14,NA,標準偏差,Standard deviation,2011,2.1.2 JHS female teachers ratio,NA
15,NA,平 均 値,Mean,2011,3.1.1 ES pupils per teacher,NA
15,NA,標準偏差,Standard deviation,2011,3.1.1 ES pupils per teacher,NA
16,NA,平 均 値,Mean,2011,3.1.2 JHS students per teacher,NA
16,NA,標準偏差,Standard deviation,2011,3.1.2 JHS students per teacher,NA
17,NA,平 均 値,Mean,2011,3.1.3 SHS students per teacher,NA
17,NA,標準偏差,Standard deviation,2011,3.1.3 SHS students per teacher,NA
18,NA,平 均 値,Mean,2011,3.1.4 Kindergarten pupils p.t.,NA
18,NA,標準偏差,Standard deviation,2011,3.1.4 Kindergarten pupils p.t.,NA
19,NA,平 均 値,Mean,2011,3.1.5 Day nursery pupils (p.n.),6.89
19,NA,標準偏差,Standard deviation,2011,3.1.5 Day nursery pupils (p.n.),0.7
20,NA,平 均 値,Mean,2011,3.2.1 Ratio of public SHS  ,NA
20,NA,標準偏差,Standard deviation,2011,3.2.1 Ratio of public SHS  ,NA
21,NA,平 均 値,Mean,2011,3.2.2 Public kinderga. ratio,NA
21,NA,標準偏差,Standard deviation,2011,3.2.2 Public kinderga. ratio,NA
22,NA,平 均 値,Mean,2011,3.2.3 Public day nurse. ratio,38.8
22,NA,標準偏差,Standard deviation,2011,3.2.3 Public day nurse. ratio,15.5
23,NA,平 均 値,Mean,2011,3.3.1 ES pupils ,NA
23,NA,標準偏差,Standard deviation,2011,3.3.1 ES pupils ,NA
24,NA,平 均 値,Mean,2011,3.3.2 JHS students,NA
24,NA,標準偏差,Standard deviation,2011,3.3.2 JHS students,NA
25,NA,平 均 値,Mean,2011,4.1.1 Junior colleges ,NA
25,NA,標準偏差,Standard deviation,2011,4.1.1 Junior colleges ,NA
26,NA,平 均 値,Mean,2011,4.1.2 Colleges and universities,NA
26,NA,標準偏差,Standard deviation,2011,4.1.2 Colleges and universities,NA
27,NA,平 均 値,Mean,2011,4.2.1 Junior entrance cap. ind.,NA
27,NA,標準偏差,Standard deviation,2011,4.2.1 Junior entrance cap. ind.,NA
28,NA,平 均 値,Mean,2011,4.2.2 Uni. entrance cap. ind.,NA
28,NA,標準偏差,Standard deviation,2011,4.2.2 Uni. entrance cap. ind.,NA
29,NA,平 均 値,Mean,2011,4.3.1 Nat. colle. stud. ratio,NA
29,NA,標準偏差,Standard deviation,2011,4.3.1 Nat. colle. stud. ratio,NA
30,NA,平 均 値,Mean,2011,4.3.2 Pub. colle. stud. ratio,NA
30,NA,標準偏差,Standard deviation,2011,4.3.2 Pub. colle. stud. ratio,NA
31,NA,平 均 値,Mean,2011,4.3.3 Priv. colle. stud. ratio,NA
31,NA,標準偏差,Standard deviation,2011,4.3.3 Priv. colle. stud. ratio,NA
32,NA,平 均 値,Mean,2011,5.1.1 Speciality schools ,NA
32,NA,標準偏差,Standard deviation,2011,5.1.1 Speciality schools ,NA
33,NA,平 均 値,Mean,2011,5.1.2 Miscellaneous schools,NA
33,NA,標準偏差,Standard deviation,2011,5.1.2 Miscellaneous schools,NA
34,NA,平 均 値,Mean,2011,5.2.1 Students Specia. Schools,NA
34,NA,標準偏差,Standard deviation,2011,5.2.1 Students Specia. Schools,NA
35,NA,平 均 値,Mean,2011,5.2.2 Students Misc. Schools,NA
35,NA,標準偏差,Standard deviation,2011,5.2.2 Students Misc. Schools,NA
36,NA,平 均 値,Mean,2011,6.1.1 Ed. Diff. Rate Kind.,48.9
36,NA,標準偏差,Standard deviation,2011,6.1.1 Ed. Diff. Rate Kind.,14.1
37,NA,平 均 値,Mean,2011,6.1.2 Ed. Diff. Rate Nurs.,45.4
37,NA,標準偏差,Standard deviation,2011,6.1.2 Ed. Diff. Rate Nurs.,13.9
38,NA,平 均 値,Mean,2011,6.2.1 Nurse. working rate ,101.2
38,NA,標準偏差,Standard deviation,2011,6.2.1 Nurse. working rate ,6.4
39,NA,平 均 値,Mean,2011,6.3.1 ES absentees ratio,7.34
39,NA,標準偏差,Standard deviation,2011,6.3.1 ES absentees ratio,2.05
40,NA,平 均 値,Mean,2011,6.3.2 JHS absentees ratio,33.39
40,NA,標準偏差,Standard deviation,2011,6.3.2 JHS absentees ratio,5.13
41,NA,平 均 値,Mean,2011,6.3.3 ES absentees ratio dis.,2.6
41,NA,標準偏差,Standard deviation,2011,6.3.3 ES absentees ratio dis.,1.2
42,NA,平 均 値,Mean,2011,6.3.4 JHS absentees ratio dis.,4.4
42,NA,標準偏差,Standard deviation,2011,6.3.4 JHS absentees ratio dis.,2
43,NA,平 均 値,Mean,2011,6.3.5 ES absentees ratio ref.,3.19
43,NA,標準偏差,Standard deviation,2011,6.3.5 ES absentees ratio ref.,0.83
44,NA,平 均 値,Mean,2011,6.3.6 JSH absentees ratio ref.,26.31
44,NA,標準偏差,Standard deviation,2011,6.3.6 JSH absentees ratio ref.,3.22
45,NA,平 均 値,Mean,2011,6.4.1 JHS Grads to Further Ed.,97
45,NA,標準偏差,Standard deviation,2011,6.4.1 JHS Grads to Further Ed.,1.2
46,NA,平 均 値,Mean,2011,6.4.2 SHS Grads to Further Ed.,50.2
46,NA,標準偏差,Standard deviation,2011,6.4.2 SHS Grads to Further Ed.,7.1
46,NA,NA,NA,2011,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2011,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2011,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2011,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2011,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2011,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2011,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2011,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2011,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2011,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2011,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2011,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2011,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2011,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2011,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2011,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2011,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2011,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2011,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2011,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2011,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2011,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2011,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2011,6.4.2 SHS Grads to Further Ed.,NA
46,NA,NA,NA,2011,6.4.2 SHS Grads to Further Ed.,NA
47,NA,平 均 値,Mean,2011,6.5.1 HS Grads to Uni same pref,NA
47,NA,標準偏差,Standard deviation,2011,6.5.1 HS Grads to Uni same pref,NA
48,NA,平 均 値,Mean,2011,6.6.1 Ratio Elem-Jr High Grads,NA
48,NA,標準偏差,Standard deviation,2011,6.6.1 Ratio Elem-Jr High Grads,NA
49,NA,平 均 値,Mean,2011,6.6.2 Ratio SHS Completers,NA
49,NA,標準偏差,Standard deviation,2011,6.6.2 Ratio SHS Completers,NA
50,NA,平 均 値,Mean,2011,6.6.3 Ratio JC Completers,NA
50,NA,標準偏差,Standard deviation,2011,6.6.3 Ratio JC Completers,NA
51,NA,平 均 値,Mean,2011,6.6.4 College-Uni comple. ratio,NA
51,NA,標準偏差,Standard deviation,2011,6.6.4 College-Uni comple. ratio,NA
52,NA,平 均 値,Mean,2011,7.1.1 ES ed exp,965244
52,NA,標準偏差,Standard deviation,2011,7.1.1 ES ed exp,127979
53,NA,平 均 値,Mean,2011,7.1.2 Junior HS ed exp,1108830
53,NA,標準偏差,Standard deviation,2011,7.1.2 Junior HS ed exp,164705
54,NA,平 均 値,Mean,2011,7.1.3 HS educ exp,1137388
54,NA,標準偏差,Standard deviation,2011,7.1.3 HS educ exp,132043
55,NA,平 均 値,Mean,2011,7.1.4 Kindergarten ed exp,890197
55,NA,標準偏差,Standard deviation,2011,7.1.4 Kindergarten ed exp,227802
1,NA,平 均 値,Mean,2012,1.1.1 Elementary schools ,381.4
1,NA,標準偏差,Standard deviation,2012,1.1.1 Elementary schools ,115
2,NA,平 均 値,Mean,2012,1.1.2 Junior high schools ,348.1
2,NA,標準偏差,Standard deviation,2012,1.1.2 Junior high schools ,93.6
3,NA,平 均 値,Mean,2012,1.1.3 Senior high schools,153.1
3,NA,標準偏差,Standard deviation,2012,1.1.3 Senior high schools,29.6
4,NA,平 均 値,Mean,2012,1.1.4 Kindergartens ,461.4
4,NA,標準偏差,Standard deviation,2012,1.1.4 Kindergartens ,164.2
5,NA,平 均 値,Mean,2012,1.1.5 Day nurseries ,447.5
5,NA,標準偏差,Standard deviation,2012,1.1.5 Day nurseries ,149
7,NA,平 均 値,Mean,2012,1.2.1 Elementary schools area,22.38
7,NA,標準偏差,Standard deviation,2012,1.2.1 Elementary schools area,16.66
8,NA,平 均 値,Mean,2012,1.2.2 Junior HS area,11.19
8,NA,標準偏差,Standard deviation,2012,1.2.2 Junior HS area,9.6
9,NA,平 均 値,Mean,2012,1.2.3 Senior HS area,5.27
9,NA,標準偏差,Standard deviation,2012,1.2.3 Senior HS area,4.98
10,NA,平 均 値,Mean,2012,1.3.1 Ratio public senior HS,77.4
10,NA,標準偏差,Standard deviation,2012,1.3.1 Ratio public senior HS,8.5
11,NA,平 均 値,Mean,2012,1.3.2 Ratio public kindergarten,39.2
11,NA,標準偏差,Standard deviation,2012,1.3.2 Ratio public kindergarten,26.4
12,NA,平 均 値,Mean,2012,1.3.3 Ratio public day nurse.,43.1
12,NA,標準偏差,Standard deviation,2012,1.3.3 Ratio public day nurse.,16.4
13,NA,平 均 値,Mean,2012,2.1.1 ES female teachers ratio,62.8
13,NA,標準偏差,Standard deviation,2012,2.1.1 ES female teachers ratio,3.7
14,NA,平 均 値,Mean,2012,2.1.2 JHS female teachers ratio,42.9
14,NA,標準偏差,Standard deviation,2012,2.1.2 JHS female teachers ratio,3.2
15,NA,平 均 値,Mean,2012,3.1.1 ES pupils per teacher,15.07
15,NA,標準偏差,Standard deviation,2012,3.1.1 ES pupils per teacher,1.91
16,NA,平 均 値,Mean,2012,3.1.2 JHS students per teacher,13.12
16,NA,標準偏差,Standard deviation,2012,3.1.2 JHS students per teacher,1.65
17,NA,平 均 値,Mean,2012,3.1.3 SHS students per teacher,13.29
17,NA,標準偏差,Standard deviation,2012,3.1.3 SHS students per teacher,1.44
18,NA,平 均 値,Mean,2012,3.1.4 Kindergarten pupils p.t.,12.47
18,NA,標準偏差,Standard deviation,2012,3.1.4 Kindergarten pupils p.t.,2.1
19,NA,平 均 値,Mean,2012,3.1.5 Day nursery pupils (p.n.),6.9
19,NA,標準偏差,Standard deviation,2012,3.1.5 Day nursery pupils (p.n.),0.72
20,NA,平 均 値,Mean,2012,3.2.1 Ratio of public SHS  ,74.5
20,NA,標準偏差,Standard deviation,2012,3.2.1 Ratio of public SHS  ,8.8
21,NA,平 均 値,Mean,2012,3.2.2 Public kinderga. ratio,24.7
21,NA,標準偏差,Standard deviation,2012,3.2.2 Public kinderga. ratio,23.3
22,NA,平 均 値,Mean,2012,3.2.3 Public day nurse. ratio,37.4
22,NA,標準偏差,Standard deviation,2012,3.2.3 Public day nurse. ratio,15.3
23,NA,平 均 値,Mean,2012,3.3.1 ES pupils ,23.1
23,NA,標準偏差,Standard deviation,2012,3.3.1 ES pupils ,2.5
24,NA,平 均 値,Mean,2012,3.3.2 JHS students,27.7
24,NA,標準偏差,Standard deviation,2012,3.3.2 JHS students,2.3
25,NA,平 均 値,Mean,2012,4.1.1 Junior colleges ,0.3
25,NA,標準偏差,Standard deviation,2012,4.1.1 Junior colleges ,0.12
26,NA,平 均 値,Mean,2012,4.1.2 Colleges and universities,0.57
26,NA,標準偏差,Standard deviation,2012,4.1.2 Colleges and universities,0.22
27,NA,平 均 値,Mean,2012,4.2.1 Junior entrance cap. ind.,96.4
27,NA,標準偏差,Standard deviation,2012,4.2.1 Junior entrance cap. ind.,35.9
28,NA,平 均 値,Mean,2012,4.2.2 Uni. entrance cap. ind.,90.7
28,NA,標準偏差,Standard deviation,2012,4.2.2 Uni. entrance cap. ind.,43
29,NA,平 均 値,Mean,2012,4.3.1 Nat. colle. stud. ratio,38.6
29,NA,標準偏差,Standard deviation,2012,4.3.1 Nat. colle. stud. ratio,22.3
30,NA,平 均 値,Mean,2012,4.3.2 Pub. colle. stud. ratio,9.3
30,NA,標準偏差,Standard deviation,2012,4.3.2 Pub. colle. stud. ratio,8.6
31,NA,平 均 値,Mean,2012,4.3.3 Priv. colle. stud. ratio,52.1
31,NA,標準偏差,Standard deviation,2012,4.3.3 Priv. colle. stud. ratio,25.3
32,NA,平 均 値,Mean,2012,5.1.1 Speciality schools ,2.73
32,NA,標準偏差,Standard deviation,2012,5.1.1 Speciality schools ,0.6
33,NA,平 均 値,Mean,2012,5.1.2 Miscellaneous schools,1.42
33,NA,標準偏差,Standard deviation,2012,5.1.2 Miscellaneous schools,1.08
34,NA,平 均 値,Mean,2012,5.2.1 Students Specia. Schools,4.16
34,NA,標準偏差,Standard deviation,2012,5.2.1 Students Specia. Schools,1.95
35,NA,平 均 値,Mean,2012,5.2.2 Students Misc. Schools,0.95
35,NA,標準偏差,Standard deviation,2012,5.2.2 Students Misc. Schools,0.82
36,NA,平 均 値,Mean,2012,6.1.1 Ed. Diff. Rate Kind.,48.6
36,NA,標準偏差,Standard deviation,2012,6.1.1 Ed. Diff. Rate Kind.,14
37,NA,平 均 値,Mean,2012,6.1.2 Ed. Diff. Rate Nurs.,46.5
37,NA,標準偏差,Standard deviation,2012,6.1.2 Ed. Diff. Rate Nurs.,13.8
38,NA,平 均 値,Mean,2012,6.2.1 Nurse. working rate ,101.8
38,NA,標準偏差,Standard deviation,2012,6.2.1 Nurse. working rate ,6.4
39,NA,平 均 値,Mean,2012,6.3.1 ES absentees ratio,7.43
39,NA,標準偏差,Standard deviation,2012,6.3.1 ES absentees ratio,2.05
40,NA,平 均 値,Mean,2012,6.3.2 JHS absentees ratio,33.33
40,NA,標準偏差,Standard deviation,2012,6.3.2 JHS absentees ratio,4.94
41,NA,平 均 値,Mean,2012,6.3.3 ES absentees ratio dis.,2.8
41,NA,標準偏差,Standard deviation,2012,6.3.3 ES absentees ratio dis.,1.1
42,NA,平 均 値,Mean,2012,6.3.4 JHS absentees ratio dis.,4.9
